code,name,标题公告,时间,文本
002973,侨银环保,2020年6月3日投资者关系活动记录表.PDF,2020/6/5 21:18,http://static.cninfo.com.cn/finalpage/2020-06-05/1207901645.PDF
002743,富煌钢构,2020年6月4日投资者关系活动记录表（二）.doc,2020/6/5 20:52,http://static.cninfo.com.cn/finalpage/2020-06-05/1207902787.doc
002743,富煌钢构,2020年6月4日投资者关系活动记录表（一）.doc,2020/6/5 20:47,http://static.cninfo.com.cn/finalpage/2020-06-05/1207902786.doc
300665,飞鹿股份,2020年6月4日投资者关系活动记录表.docx,2020/6/5 20:42,http://static.cninfo.com.cn/finalpage/2020-06-05/1207902785.docx
002793,罗欣药业,2020年6月4日投资者关系活动记录表.docx,2020/6/5 20:37,http://static.cninfo.com.cn/finalpage/2020-06-05/1207902682.docx
002084,海鸥住工,2020年6月5日投资者关系活动记录表（二）.doc,2020/6/5 20:32,http://static.cninfo.com.cn/finalpage/2020-06-05/1207902661.doc
002541,鸿路钢构,2020年6月4日投资者关系活动记录表 （三）.doc,2020/6/5 20:27,http://static.cninfo.com.cn/finalpage/2020-06-05/1207902635.doc
002541,鸿路钢构,2020年6月4日投资者关系活动记录表 （二）.doc,2020/6/5 20:22,http://static.cninfo.com.cn/finalpage/2020-06-05/1207902634.doc
002541,鸿路钢构,2020年6月4日投资者关系活动记录表.doc,2020/6/5 20:17,http://static.cninfo.com.cn/finalpage/2020-06-05/1207902606.doc
300397,天和防务,300397天和防务投资者关系管理制度20200605.docx,2020/6/5 20:12,http://static.cninfo.com.cn/finalpage/2020-06-05/1207902308.docx
300577,开润股份,2020年6月5日投资者关系活动记录表.DOCX,2020/6/5 20:07,http://static.cninfo.com.cn/finalpage/2020-06-05/1207901799.DOCX
002441,众业达,2020年6月5日投资者关系活动记录表.pdf,2020/6/5 20:02,http://static.cninfo.com.cn/finalpage/2020-06-05/1207901648.pdf
002084,海鸥住工,2020年6月5日投资者关系活动记录表（一）.doc,2020/6/5 19:57,http://static.cninfo.com.cn/finalpage/2020-06-05/1207901647.doc
300459,金科文化,2020年6月4日投资者关系活动记录表.docx,2020/6/5 19:52,http://static.cninfo.com.cn/finalpage/2020-06-05/1207901646.docx
002867,周大生,2020年6月3日投资者关系活动记录表.docx,2020/6/5 19:32,http://static.cninfo.com.cn/finalpage/2020-06-05/1207901644.docx
300617,安靠智电,300617安靠智电调研活动信息20200605.doc,2020/6/5 19:27,http://static.cninfo.com.cn/finalpage/2020-06-05/1207901643.doc
300171,东富龙,300171东富龙调研活动信息20200605.docx,2020/6/5 19:22,http://static.cninfo.com.cn/finalpage/2020-06-05/1207901642.docx
002139,拓邦股份,002139拓邦股份调研活动信息20200605.doc,2020/6/5 19:17,http://static.cninfo.com.cn/finalpage/2020-06-05/1207901641.doc
300829,金丹科技,2020年6月3日投资者关系活动记录表.doc,2020/6/5 19:12,http://static.cninfo.com.cn/finalpage/2020-06-05/1207901640.doc
002461,珠江啤酒,002461珠江啤酒调研活动信息20200605.doc,2020/6/5 19:07,http://static.cninfo.com.cn/finalpage/2020-06-05/1207901639.doc
002415,海康威视,2020年5月23日-6月5日投资者关系活动记录表.pdf,2020/6/5 19:02,http://static.cninfo.com.cn/finalpage/2020-06-05/1207901638.pdf
002809,红墙股份,2020年6月5日投资者关系活动记录表.docx,2020/6/5 18:57,http://static.cninfo.com.cn/finalpage/2020-06-05/1207901637.docx
002456,欧菲光,002456欧菲光调研活动信息20200605.docx,2020/6/5 17:27,http://static.cninfo.com.cn/finalpage/2020-06-05/1207901018.docx
002332,仙琚制药,2020年6月4日-6月5日仙琚制药投资者关系活动记录表.docx,2020/6/5 17:17,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900926.docx
300726,宏达电子,2020年6月4日投资者关系活动记录表.doc,2020/6/5 17:12,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900895.doc
002732,燕塘乳业,002732燕塘乳业调研活动信息20200605.doc,2020/6/5 17:07,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900850.doc
002683,宏大爆破,2020年6月4日投资者关系活动记录表.doc,2020/6/5 17:02,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900848.doc
000513,丽珠集团,2020年6月4日投资者关系活动记录表.doc,2020/6/5 16:52,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900823.doc
002544,杰赛科技,2020年6月5日投资者关系活动记录表.DOCX,2020/6/5 16:50,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900832.DOCX
300327,中颖电子,2020年6月4日投资者关系活动记录表.pdf,2020/6/5 16:47,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900806.pdf
002055,得润电子,2020年6月4日投资者关系活动记录表.docx,2020/6/5 16:37,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900716.docx
300456,赛微电子,300456赛微电子调研活动信息20200605.DOC,2020/6/5 16:32,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900674.DOC
002850,科达利,002850科达利投资者关系管理档案20200605.doc,2020/6/5 16:12,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900565.doc
000851,高鸿股份,000851高鸿股份调研活动信息20200605.DOCX,2020/6/5 16:03,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900287.DOCX
002613,北玻股份,002613北玻股份调研活动信息20200605.DOCX,2020/6/5 15:52,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900476.DOCX
000776,广发证券,2020年6月3日投资者关系活动记录表.pdf,2020/6/5 15:42,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900288.pdf
002879,长缆科技,002879长缆科技调研活动信息20200605.docx,2020/6/5 15:22,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900278.docx
002142,宁波银行,2020年6月5日投资者关系活动记录表.doc,2020/6/5 15:17,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900277.doc
002171,楚江新材,2020年6月3日投资者关系活动记录表.docx,2020/6/5 15:12,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900275.docx
300083,劲胜智能,2020年6月4日投资者关系活动记录表.docx,2020/6/5 14:27,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900236.docx
002179,中航光电,002179中航光电调研活动信息20200605.doc,2020/6/5 14:22,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900235.doc
000878,云南铜业,2020年6月3日云南铜业投资者关系活动记录表.doc,2020/6/5 14:17,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900233.doc
300443,金雷股份,2020年6月4日投资者关系活动记录表.docx,2020/6/5 14:02,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900217.docx
300203,聚光科技,300203聚光科技调研活动信息20200605.doc,2020/6/5 12:52,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900212.doc
002084,海鸥住工,2020年6月4日投资者关系活动记录表（二）.doc,2020/6/5 11:22,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900140.doc
002084,海鸥住工,2020年6月4日投资者关系活动记录表（一）.doc,2020/6/5 11:17,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900138.doc
002398,垒知集团,2020年6月3日垒知集团投资者关系活动记录表.doc,2020/6/5 11:07,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900137.doc
000630,铜陵有色,000630铜陵有色调研活动信息20200605.doc,2020/6/5 10:47,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900127.doc
000877,天山股份,2020年6月3日投资者关系活动记录表.DOCX,2020/6/5 10:23,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900105.DOCX
002138,顺络电子,2020年6月2日、6月3日投资者关系活动记录表.docx,2020/6/5 8:47,http://static.cninfo.com.cn/finalpage/2020-06-05/1207900051.docx
002078,太阳纸业,002078太阳纸业调研活动信息20200604.DOC,2020/6/4 23:59,http://static.cninfo.com.cn/finalpage/2020-06-04/1207897189.DOC
002084,海鸥住工,2020年6月4日投资者关系活动记录表（三）.doc,2020/6/4 22:37,http://static.cninfo.com.cn/finalpage/2020-06-04/1207898087.doc
002949,华阳国际,002949华阳国际调研活动信息20200604.docx,2020/6/4 22:27,http://static.cninfo.com.cn/finalpage/2020-06-04/1207898079.docx
002250,联化科技,2020年6月3日投资者关系活动记录表.pdf,2020/6/4 18:07,http://static.cninfo.com.cn/finalpage/2020-06-04/1207897438.pdf
002465,海格通信,2020年6月3日投资者关系活动记录表.docx,2020/6/4 17:17,http://static.cninfo.com.cn/finalpage/2020-06-04/1207897344.docx
002773,康弘药业,2020年6月2日投资者关系活动记录表.docx,2020/6/4 17:12,http://static.cninfo.com.cn/finalpage/2020-06-04/1207897343.docx
300357,我武生物,2020年6月3日投资者关系活动记录表.docx,2020/6/4 17:07,http://static.cninfo.com.cn/finalpage/2020-06-04/1207897342.docx
002218,拓日新能,2020年6月1日投资者关系活动记录表.docx,2020/6/4 17:02,http://static.cninfo.com.cn/finalpage/2020-06-04/1207897249.docx
300316,晶盛机电,2020年6月4日投资者关系活动记录表.doc,2020/6/4 16:57,http://static.cninfo.com.cn/finalpage/2020-06-04/1207897238.doc
002376,新北洋,2020年6月3日投资者关系活动记录表.docx,2020/6/4 16:52,http://static.cninfo.com.cn/finalpage/2020-06-04/1207897190.docx
002430,杭氧股份,2020年6月3日投资者关系活动记录表.docx,2020/6/4 16:32,http://static.cninfo.com.cn/finalpage/2020-06-04/1207897186.docx
002609,捷顺科技,2020年06月03日投资者关系活动记录表.docx,2020/6/4 16:27,http://static.cninfo.com.cn/finalpage/2020-06-04/1207897139.docx
000858,五 粮 液,2020年5月29日投资者关系活动记录表.docx,2020/6/4 16:17,http://static.cninfo.com.cn/finalpage/2020-06-04/1207897104.docx
300816,艾可蓝,300816艾可蓝调研活动信息20200604.docx,2020/6/4 16:07,http://static.cninfo.com.cn/finalpage/2020-06-04/1207897072.docx
002884,凌霄泵业,2020年6月2日投资者关系活动记录表.docx,2020/6/4 15:42,http://static.cninfo.com.cn/finalpage/2020-06-04/1207896973.docx
002123,梦网集团,2020年6月3日投资者关系活动记录表.docx,2020/6/4 15:27,http://static.cninfo.com.cn/finalpage/2020-06-04/1207896882.docx
300083,劲胜智能,2020年6月2日投资者关系活动记录表.DOCX,2020/6/4 15:07,http://static.cninfo.com.cn/finalpage/2020-06-04/1207896869.DOCX
002833,弘亚数控,2020年6月3日投资者关系活动记录表.pdf,2020/6/4 15:02,http://static.cninfo.com.cn/finalpage/2020-06-04/1207896865.pdf
300395,菲利华,300395菲利华调研活动信息20200604.doc,2020/6/4 14:27,http://static.cninfo.com.cn/finalpage/2020-06-04/1207896825.doc
000555,神州信息,000555神州信息调研活动信息20200604.pdf,2020/6/4 14:17,http://static.cninfo.com.cn/finalpage/2020-06-04/1207896824.pdf
300823,建科机械,300823建科机械业绩说明会、路演活动信息20200604.docx,2020/6/4 12:02,http://static.cninfo.com.cn/finalpage/2020-06-04/1207896731.docx
002351,漫步者,002351漫步者调研活动信息20200603.docx,2020/6/4 11:37,http://static.cninfo.com.cn/finalpage/2020-06-04/1207896709.docx
002372,伟星新材,2020年6月3日投资者关系活动记录表.docx,2020/6/4 10:47,http://static.cninfo.com.cn/finalpage/2020-06-04/1207896692.docx
002372,伟星新材,2020年6月2日投资者关系活动记录表.docx,2020/6/4 10:42,http://static.cninfo.com.cn/finalpage/2020-06-04/1207896688.docx
002527,新时达,2020年6月3日投资者关系活动记录表.pdf,2020/6/4 10:27,http://static.cninfo.com.cn/finalpage/2020-06-04/1207896681.pdf
002015,协鑫能科,2020年6月2日投资者关系活动记录表.docx,2020/6/4 10:22,http://static.cninfo.com.cn/finalpage/2020-06-04/1207896676.docx
300679,电连技术,2020年6月3日投资者关系活动记录表.docx,2020/6/4 10:17,http://static.cninfo.com.cn/finalpage/2020-06-04/1207896671.docx
002594,比亚迪,2020年6月2日投资者关系活动记录表.DOCX,2020/6/3 20:58,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893964.DOCX
300624,万兴科技,300624万兴科技投资者关系管理制度20200602.docx,2020/6/3 20:32,http://static.cninfo.com.cn/finalpage/2020-06-03/1207895016.docx
002869,金溢科技,2020年6月3日投资者关系活动记录表.doc,2020/6/3 19:42,http://static.cninfo.com.cn/finalpage/2020-06-03/1207894759.doc
300680,隆盛科技,300680隆盛科技调研活动信息20200603.docx,2020/6/3 18:57,http://static.cninfo.com.cn/finalpage/2020-06-03/1207894470.docx
300745,欣锐科技,300745欣锐科技调研活动信息20200603.docx,2020/6/3 18:52,http://static.cninfo.com.cn/finalpage/2020-06-03/1207894466.docx
002801,微光股份,2020年6月2日投资者关系活动记录表.doc,2020/6/3 18:47,http://static.cninfo.com.cn/finalpage/2020-06-03/1207894257.doc
000513,丽珠集团,2020年6月3日投资者关系活动记录表.doc,2020/6/3 18:42,http://static.cninfo.com.cn/finalpage/2020-06-03/1207894241.doc
300376,易事特,300376易事特调研活动信息20200602.docx,2020/6/3 18:37,http://static.cninfo.com.cn/finalpage/2020-06-03/1207894150.docx
002867,周大生,2020年6月2日投资者关系活动记录表.docx,2020/6/3 18:32,http://static.cninfo.com.cn/finalpage/2020-06-03/1207894127.docx
002541,鸿路钢构,2020年6月2日投资者关系活动记录表.doc,2020/6/3 18:27,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893982.doc
000950,重药控股,2020年6月3日投资者关系活动记录表.pdf,2020/6/3 18:07,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893943.pdf
002084,海鸥住工,2020年6月3日投资者关系活动记录表（三）.doc,2020/6/3 18:02,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893934.doc
002084,海鸥住工,2020年6月3日投资者关系活动记录表（二）.doc,2020/6/3 17:57,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893899.doc
002291,星期六,002291星期六调研活动信息20200603.docx,2020/6/3 17:52,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893857.docx
000031,大悦城,000031大悦城调研活动信息20200603.DOCX,2020/6/3 17:50,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893855.DOCX
002056,横店东磁,002056横店东磁调研活动信息20200603.DOCX,2020/6/3 17:50,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893726.DOCX
300806,斯迪克,300806斯迪克投资者关系管理制度20200603.docx,2020/6/3 17:47,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893856.docx
300755,华致酒行,2020年6月2日投资者关系活动记录表.doc,2020/6/3 17:42,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893700.doc
300748,金力永磁,2020年06月03日投资者关系活动记录表.docx,2020/6/3 17:37,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893624.docx
002171,楚江新材,2020年6月1日投资者关系活动记录表.docx,2020/6/3 17:32,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893623.docx
000831,五矿稀土,2020年6月2日投资者关系活动记录表.docx,2020/6/3 17:27,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893596.docx
000795,英洛华,000795英洛华调研活动信息20200603.docx,2020/6/3 17:22,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893563.docx
002698,博实股份,2020年6月1日投资者关系活动记录表.doc,2020/6/3 17:17,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893470.doc
300699,光威复材,300699光威复材调研活动信息20200603.docx,2020/6/3 17:12,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893438.docx
002797,第一创业,2020年6月1日投资者关系活动记录表.pdf,2020/6/3 17:07,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893360.pdf
002298,中电兴发,2020年6月3日投资者关系活动记录表.docx,2020/6/3 17:02,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893359.docx
300699,光威复材,2020年6月1日投资者关系活动记录表（二）.docx,2020/6/3 16:57,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893356.docx
300699,光威复材,2020年6月1日投资者关系活动记录表（一）.docx,2020/6/3 16:52,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893350.docx
002887,绿茵生态,002887绿茵生态调研活动信息20200603.docx,2020/6/3 16:47,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893332.docx
002461,珠江啤酒,002461珠江啤酒投资者关系管理档案20200603-2.doc,2020/6/3 16:42,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893255.doc
002461,珠江啤酒,002461珠江啤酒调研活动信息20200603-1.doc,2020/6/3 16:37,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893254.doc
002406,远东传动,002406远东传动调研活动信息20200602.docx,2020/6/3 16:32,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893253.docx
002142,宁波银行,2020年6月2日投资者关系活动记录表.doc,2020/6/3 16:17,http://static.cninfo.com.cn/finalpage/2020-06-03/1207893122.doc
002685,华东重机,002685华东重机投资者关系管理档案20200603.docx,2020/6/3 15:42,http://static.cninfo.com.cn/finalpage/2020-06-03/1207892948.docx
300816,艾可蓝,300816艾可蓝调研活动信息20200603.docx,2020/6/3 15:27,http://static.cninfo.com.cn/finalpage/2020-06-03/1207892820.docx
002483,润邦股份,002483润邦股份调研活动信息.pdf,2020/6/3 15:22,http://static.cninfo.com.cn/finalpage/2020-06-03/1207892819.pdf
300767,震安科技,2020年6月2日投资者关系活动记录表.pdf,2020/6/3 15:17,http://static.cninfo.com.cn/finalpage/2020-06-03/1207892814.pdf
